Order ID,Purchase Date,Product Name,Product Category,Price,Quantity,Revenue,Customer Rating,Region,Payment Method
ORD10138,22-02-2023,Smartphone X,Electronics,36615.95,two,73231.9,3.2,East,upi
ORD10549,06-01-2022,Smartwatch Z,ELECTRONICS,57679.43,2,115358.86,1.8,NORTH,Credit Card
ORD10596,01-01-2023,Laptop Pro,Gadgets,49499.46,2,98998.92,4.6,South,cod
ORD10818,"Aug 21, 2022",Wireless Earbuds,Gadgets,21873.65,3,65620.95,2.8,South,cod
ORD10755,"Jan 08, 2023",Gaming Console,Gadgets,54824.76,1,54824.76,2.7,East,Credit Card
ORD10139,19-12-2025,Smartphone X,electronics,73238.75,4,292955,2.7,west,UPI
ORD11296,"Apr 22, 2023",Gaming Console,electronics,42999.63,3,128998.89,4.8,East,cod
ORD10845,"Oct 08, 2022",Laptop Pro,Gadgets,32676.5,3,98029.5,2.7,NORTH,Credit Card
ORD10224,11-06-2025,Smartwatch Z,ELECTRONICS,83742.83,3,251228.49,3.6,NORTH,cod
ORD10571,"Nov 23, 2024",Laptop Pro,Gadgets,66670.58,2,133341.16,2.3,south,Debit card
ORD10409,"Dec 19, 2024",Smartphone X,Gadgets,52934.27,3,158802.81,1.6,South,Debit card
ORD10325,20-08-2022,Gaming Console,Electronics,49380.83,2,98761.66,1.1,south,COD
ORD10299,29-08-2024,Smartwatch Z,electronics,51184.37,3,153553.11,1.8,East,UPI
ORD10889,07-25-2022,Wireless Earbuds,ELECTRONICS,33145.15,3,99435.45,2.5,west,Debit card
ORD10718,"Apr 24, 2023",Laptop Pro,Electronics,18749.08,1,18749.08,3,south,cod
ORD11107,02-05-2022,Laptop Pro,Electronics,59949.71,4,239798.84,3.7,East,UPI
ORD11372,"Oct 19, 2024",Smartphone X,electronics,19613.08,2,39226.16,5.4,South,Debit card
ORD10918,09-03-2024,Smartphone X,Electronics,44709.7,1,44709.7,3.2,South,UPI
ORD10844,10-04-2025,Smartwatch Z,ELECTRONICS,75314.16,1,75314.16,5.8,South,Credit Card
ORD10503,06-25-2022,Wireless Earbuds,Electronics,59050.7,two,236202.8,3.1,west,cod
ORD10810,"Mar 30, 2022",Smartwatch Z,Electronics,,4,331197.16,3.7,East,cod
ORD10003,04-02-2024,Gaming Console,Electronics,70210.31,1,70210.31,4.9,west,Credit Card
ORD11036,29-11-2025,Smartphone X,Gadgets,14428.25,two,43284.75,4.7,NORTH,UPI
ORD10467,22-07-2025,Wireless Earbuds,electronics,58483.32,1,58483.32,4.2,south,cod
ORD10321,23-07-2022,Smartwatch Z,ELECTRONICS,33673.89,3,101021.67,2.1,south,Credit Card
ORD10005,12-06-2024,Wireless Earbuds,Gadgets,60851.2,1,60851.2,2.2,NORTH,cod
ORD10943,"Oct 24, 2024",Gaming Console,ELECTRONICS,71169.69,3,213509.07,3.6,NORTH,upi
ORD11010,10-15-2023,Smartphone X,electronics,46923.48,1,46923.48,2.6,South,cod
ORD10986,"Jun 16, 2022",Gaming Console,electronics,56601.3,2,113202.6,3.8,south,Debit card
ORD10039,21-01-2024,Smartwatch Z,ELECTRONICS,64874.23,3,194622.69,1.6,East,Debit card
ORD10542,13-04-2022,Gaming Console,Gadgets,61001.04,2,122002.08,4.2,west,UPI
ORD10242,05-10-2023,Gaming Console,Gadgets,62771.85,3,188315.55,4.7,west,cod
ORD10136,"Feb 11, 2025",Smartphone X,ELECTRONICS,64945.87,1,64945.87,3.9,west,UPI
ORD11324,10-12-2025,Smartphone X,Gadgets,80677.1,3,242031.3,2.7,South,Debit card
ORD10802,14-02-2025,Laptop Pro,ELECTRONICS,51401.04,1,51401.04,2,South,COD
ORD11103,12-28-2024,Smartphone X,ELECTRONICS,55535.87,2,111071.74,3.7,south,UPI
ORD11055,14-09-2022,Laptop Pro,Gadgets,112198.37,3,336595.11,6.4,south,UPI
ORD11347,14-07-2025,Laptop Pro,ELECTRONICS,61878.53,2,123757.06,1.8,South,UPI
ORD10581,"Dec 15, 2022",Gaming Console,electronics,65601.56,4,262406.24,3.5,west,COD
ORD11023,01-18-2025,Laptop Pro,electronics,46211.73,4,184846.92,3.3,south,UPI
ORD10261,"Nov 22, 2024",Laptop Pro,ELECTRONICS,66462.1,4,265848.4,3.5,South,COD
ORD11370,05-26-2024,Gaming Console,electronics,73071.27,1,73071.27,3.2,East,cod
ORD10376,09-10-2022,Gaming Console,Electronics,23110.99,4,92443.96,3.9,south,Debit card
ORD10314,06-06-2023,Smartwatch Z,ELECTRONICS,64219.2,3,192657.6,4.9,west,COD
ORD10442,18-08-2023,Laptop Pro,ELECTRONICS,36472.15,2,72944.3,1.9,NORTH,cod
ORD10319,"Jun 25, 2025",Laptop Pro,ELECTRONICS,24977.73,1,24977.73,4.3,south,Debit card
ORD10781,"Nov 11, 2024",Smartwatch Z,Electronics,66684.65,3,200053.95,3.2,west,upi
ORD10770,25-01-2024,Smartwatch Z,Gadgets,19631.02,1,19631.02,4.2,south,upi
ORD10424,20-02-2023,Smartwatch Z,ELECTRONICS,47379.23,3,142137.69,,East,Credit Card
ORD10553,02-06-2022,Wireless Earbuds,electronics,35983.37,4,143933.48,2.7,East,Debit card
ORD10594,"Apr 03, 2022",Smartwatch Z,ELECTRONICS,29268.48,4,117073.92,3.3,South,UPI
ORD10994,18-04-2023,Laptop Pro,Gadgets,45985.02,4,183940.08,4.6,East,Credit Card
ORD11330,19-03-2023,Gaming Console,electronics,32215.18,3,96645.54,2.4,south,COD
ORD11200,"Sep 19, 2025",Laptop Pro,Electronics,30243.39,4,120973.56,3.4,East,upi
ORD10607,"Feb 16, 2023",Gaming Console,electronics,48746.86,3,146240.58,,East,COD
ORD10227,12-16-2022,Gaming Console,Gadgets,70290.65,4,281162.6,1.5,west,Credit Card
ORD11359,"Jan 07, 2025",Gaming Console,Electronics,60127.34,1,60127.34,2.9,south,upi
ORD11084,"Dec 03, 2022",Smartwatch Z,Gadgets,42804.63,2,85609.26,3.4,south,COD
ORD10949,08-05-2023,Laptop Pro,Gadgets,79049.35,2,158098.7,1.8,NORTH,Credit Card
ORD10670,12-11-2024,Smartphone X,electronics,39707.17,1,39707.17,3.2,NORTH,UPI
ORD10066,13-01-2025,Smartphone X,Gadgets,66270.34,2,132540.68,4.9,South,Credit Card
ORD11213,"Dec 26, 2024",Wireless Earbuds,Electronics,,2,130381.86,3.8,NORTH,Credit Card
ORD10579,"Jan 03, 2023",Wireless Earbuds,Electronics,62182.76,3,186548.28,2.6,NORTH,upi
ORD11188,"Dec 16, 2022",Gaming Console,Gadgets,63030.44,1,63030.44,2.5,East,Debit card
ORD10211,07-06-2023,Gaming Console,Electronics,26042.44,2,52084.88,4.2,west,cod
ORD10997,"May 18, 2023",Laptop Pro,Electronics,61771.07,4,247084.28,4.8,East,COD
ORD10759,07-28-2025,Laptop Pro,ELECTRONICS,44661.71,4,178646.84,4.6,South,UPI
ORD10536,22-08-2024,Smartwatch Z,Gadgets,46222.07,2,92444.14,1.7,west,upi
ORD11113,24-03-2025,Wireless Earbuds,electronics,77629.08,2,155258.16,3.9,south,upi
ORD10643,"Oct 27, 2025",Smartwatch Z,electronics,31487.58,1,31487.58,3.1,East,upi
ORD10085,03-25-2023,Smartwatch Z,electronics,47254.56,2,94509.12,4.8,East,upi
ORD11331,10-07-2022,Gaming Console,ELECTRONICS,69106.01,two,69106.01,1,south,Credit Card
ORD11108,16-11-2025,Smartphone X,ELECTRONICS,49528.96,3,148586.88,4.6,South,upi
ORD10887,17-04-2022,Wireless Earbuds,ELECTRONICS,49414.74,2,98829.48,3.4,south,Debit card
ORD11350,07-03-2023,Laptop Pro,Electronics,54586.28,2,109172.56,3.7,south,UPI
ORD10990,04-03-2025,Smartphone X,electronics,50076.06,1,50076.06,4.8,East,cod
ORD11204,08-18-2025,Smartphone X,electronics,54445.32,4,217781.28,2.8,East,upi
ORD11381,"Sep 22, 2024",Smartphone X,ELECTRONICS,35868.79,3,107606.37,4.8,East,upi
ORD10966,29-04-2025,Smartwatch Z,Gadgets,45246.1,2,90492.2,2.7,East,COD
ORD10273,"Apr 19, 2025",Laptop Pro,Electronics,69471.15,4,277884.6,3.2,South,upi
ORD10208,07-11-2022,Laptop Pro,Electronics,33690.02,1,33690.02,3.2,South,UPI
ORD10362,07-06-2022,Gaming Console,electronics,40691,2,81382,3.6,East,UPI
ORD10622,22-02-2022,Smartwatch Z,Gadgets,3946.06,4,15784.24,4.4,south,UPI
ORD10002,04-06-2023,Smartphone X,Electronics,55580.83,4,222323.32,3.6,south,UPI
ORD10006,19-06-2024,Laptop Pro,Gadgets,-2250.98,1,-2250.98,3.1,NORTH,UPI
ORD10311,"Mar 16, 2024",Laptop Pro,ELECTRONICS,27418.96,1,27418.96,4.2,South,Debit card
ORD10682,12-11-2025,Wireless Earbuds,electronics,87226.31,2,174452.62,2.9,NORTH,UPI
ORD10910,19-12-2023,Smartwatch Z,Gadgets,52135.74,1,52135.74,3.8,west,upi
ORD10277,07-27-2022,Laptop Pro,Gadgets,3505.61,2,7011.22,3.3,East,Debit card
ORD10215,"Oct 03, 2022",Wireless Earbuds,electronics,37592.73,4,150370.92,1.8,East,upi
ORD10665,10-28-2023,Smartphone X,ELECTRONICS,63463.63,two,126927.26,1,south,COD
ORD10027,16-04-2022,Smartphone X,Gadgets,65099.96,2,130199.92,1.5,South,upi
ORD11067,13-11-2022,Laptop Pro,electronics,59095.9,1,59095.9,4.3,East,cod
ORD10839,"Nov 21, 2025",Wireless Earbuds,Electronics,65178.77,2,130357.54,1.5,south,Credit Card
ORD10846,06-08-2025,Wireless Earbuds,ELECTRONICS,26127.26,1,26127.26,6.2,west,COD
ORD10638,18-04-2023,Smartwatch Z,electronics,34365.75,2,68731.5,1.3,south,cod
ORD10730,24-10-2025,Laptop Pro,Gadgets,58731.2,2,117462.4,4.4,south,Debit card
ORD10799,06-11-2022,Gaming Console,Electronics,84212.27,3,252636.81,1.3,west,upi
ORD10624,04-28-2022,Smartwatch Z,Gadgets,,1,36618.55,4.2,NORTH,Credit Card
ORD11293,"Mar 22, 2025",Laptop Pro,Electronics,55817.06,3,167451.18,1.7,west,Credit Card
ORD10256,08-06-2022,Laptop Pro,Gadgets,67422.49,1,67422.49,3.7,South,Credit Card
ORD10025,24-07-2022,Wireless Earbuds,ELECTRONICS,62233.53,3,186700.59,3.8,west,Debit card
ORD10336,03-27-2025,Wireless Earbuds,ELECTRONICS,46837.97,4,187351.88,4.1,South,Debit card
ORD10572,24-12-2022,Gaming Console,Gadgets,63899.96,2,127799.92,2.8,South,Credit Card
ORD10047,"Jan 22, 2022",Wireless Earbuds,Electronics,56910.36,2,113820.72,2.4,East,UPI
ORD10106,"Dec 08, 2022",Gaming Console,electronics,97780.72,3,293342.16,1.6,south,cod
ORD10349,16-02-2024,Wireless Earbuds,Electronics,49054.71,3,147164.13,,East,Credit Card
ORD10055,15-02-2024,Gaming Console,Gadgets,26626.44,3,79879.32,3.7,south,cod
ORD11151,"Oct 28, 2024",Wireless Earbuds,electronics,53293.1,3,159879.3,3.4,west,cod
ORD10213,"Aug 07, 2023",Smartwatch Z,electronics,54279.6,4,217118.4,1.2,south,Debit card
ORD10120,30-06-2024,Gaming Console,Electronics,44948.64,3,134845.92,1.2,NORTH,UPI
ORD10936,02-24-2025,Smartphone X,Electronics,67017.96,4,268071.84,4.7,South,Debit card
ORD10715,"Jul 17, 2023",Laptop Pro,ELECTRONICS,67680.91,3,203042.73,1.1,South,COD
ORD10072,24-11-2024,Smartwatch Z,electronics,,4,145598.04,,west,Credit Card
ORD10757,22-08-2024,Laptop Pro,ELECTRONICS,58566.14,3,175698.42,1.6,East,COD
ORD10700,26-03-2024,Wireless Earbuds,ELECTRONICS,40679.27,3,122037.81,2.5,south,upi
ORD10045,27-10-2023,Smartwatch Z,Electronics,20729.7,two,62189.1,1,NORTH,cod
ORD11245,10-20-2022,Smartwatch Z,ELECTRONICS,83700.29,2,167400.58,,west,COD
ORD10523,"Dec 18, 2025",Smartphone X,Electronics,50311.58,2,100623.16,2.6,west,Credit Card
ORD10841,23-01-2025,Gaming Console,electronics,52171.19,4,208684.76,2.2,East,COD
ORD10767,25-02-2024,Wireless Earbuds,electronics,33202.38,1,33202.38,2,NORTH,UPI
ORD10836,07-01-2022,Smartwatch Z,electronics,-60238.48,3,-180715.44,6.3,south,upi
ORD10771,05-03-2022,Laptop Pro,Gadgets,74877.06,2,149754.12,4.9,west,cod
ORD10533,02-03-2023,Wireless Earbuds,Gadgets,61509.37,3,184528.11,1.1,South,COD
ORD10603,06-23-2025,Smartwatch Z,Electronics,55865.39,4,223461.56,1.9,South,Debit card
ORD10465,12-10-2022,Gaming Console,Gadgets,54090.99,4,216363.96,1.6,NORTH,cod
ORD11092,"Dec 05, 2023",Smartphone X,electronics,31562.8,two,63125.6,3.8,south,Debit card
ORD11259,22-07-2025,Smartwatch Z,Electronics,69920.17,3,209760.51,1.1,South,upi
ORD10754,01-16-2024,Gaming Console,electronics,53830.42,2,107660.84,2.3,west,COD
ORD11243,09-28-2024,Wireless Earbuds,Electronics,71553.03,2,143106.06,1.6,south,upi
ORD10060,09-12-2022,Laptop Pro,Electronics,84132.1,3,252396.3,3.8,NORTH,Debit card
ORD10858,"Jun 04, 2022",Smartwatch Z,ELECTRONICS,17422.2,4,69688.8,3.3,south,Debit card
ORD10092,21-10-2024,Gaming Console,ELECTRONICS,51164.17,2,102328.34,2.3,East,Debit card
ORD10666,31-10-2024,Smartwatch Z,ELECTRONICS,66569.09,1,66569.09,2.1,west,upi
ORD10067,23-12-2025,Smartphone X,electronics,25382.71,4,101530.84,3.1,west,cod
ORD10194,06-23-2022,Smartphone X,Electronics,62907.52,2,125815.04,6.8,East,Credit Card
ORD10280,19-04-2022,Smartphone X,Electronics,85643.27,4,342573.08,1.1,East,upi
ORD10359,13-03-2023,Smartphone X,Gadgets,54153.75,2,108307.5,4.7,South,Debit card
ORD10519,19-06-2024,Smartwatch Z,Electronics,69281.74,3,207845.22,4.2,South,COD
ORD10788,18-10-2024,Gaming Console,Gadgets,53919.5,1,53919.5,4.4,south,Debit card
ORD10746,"Oct 13, 2024",Smartphone X,Electronics,73762.91,3,221288.73,1.8,south,COD
ORD10182,"Oct 04, 2025",Wireless Earbuds,electronics,56818.44,3,170455.32,3.3,East,Credit Card
ORD11004,09-07-2022,Gaming Console,electronics,86086.96,3,258260.88,1.9,South,COD
ORD10110,22-11-2025,Gaming Console,ELECTRONICS,34563.62,2,69127.24,4.7,south,upi
ORD10042,06-09-2024,Smartwatch Z,ELECTRONICS,77437.24,4,309748.96,2.4,South,COD
ORD10886,"Jan 12, 2025",Laptop Pro,ELECTRONICS,57542.01,4,230168.04,4,East,COD
ORD10204,07-07-2022,Smartphone X,Electronics,27974.96,4,111899.84,2.6,west,Credit Card
ORD11145,12-12-2024,Wireless Earbuds,Electronics,44900.88,2,89801.76,2.4,NORTH,Credit Card
ORD10052,27-08-2023,Smartwatch Z,Gadgets,36816.35,1,36816.35,2.4,NORTH,Debit card
ORD10545,08-13-2023,Smartphone X,Gadgets,31255.44,two,125021.76,2.9,NORTH,cod
ORD10962,"Nov 20, 2022",Smartwatch Z,Electronics,48452.55,3,145357.65,4.5,west,UPI
ORD10867,24-06-2023,Smartphone X,ELECTRONICS,54579.65,2,109159.3,4.3,South,COD
ORD10829,07-20-2023,Laptop Pro,electronics,36942.06,3,110826.18,2.6,South,Credit Card
ORD10938,12-05-2023,Gaming Console,electronics,48689.05,1,48689.05,4.7,south,cod
ORD10183,27-09-2024,Wireless Earbuds,electronics,48271.73,1,48271.73,2.9,South,UPI
ORD10137,30-12-2023,Wireless Earbuds,electronics,62207.41,4,248829.64,2.5,south,upi
ORD10941,03-07-2024,Smartphone X,ELECTRONICS,74722.61,3,224167.83,4.8,west,COD
ORD10080,15-08-2023,Wireless Earbuds,Gadgets,67573.47,3,202720.41,2.7,South,COD
ORD11195,06-01-2024,Laptop Pro,Gadgets,80523.73,4,322094.92,1.8,south,Credit Card
ORD10105,03-17-2022,Smartphone X,electronics,28445.1,4,113780.4,3.5,south,Debit card
ORD10541,25-10-2023,Smartwatch Z,electronics,65461.66,2,130923.32,1.5,East,cod
ORD11393,28-02-2023,Gaming Console,ELECTRONICS,18472.97,3,55418.91,1.9,west,cod
ORD10480,07-04-2024,Gaming Console,ELECTRONICS,,3,238592.43,1.9,west,Debit card
ORD10165,09-08-2024,Laptop Pro,ELECTRONICS,41975.59,2,83951.18,1,South,cod
ORD10248,26-05-2022,Smartwatch Z,electronics,35533.22,3,106599.66,4.2,west,Credit Card
ORD10307,"Feb 13, 2025",Wireless Earbuds,ELECTRONICS,-34443.67,1,-34443.67,1.1,NORTH,upi
ORD10446,07-11-2025,Smartwatch Z,electronics,40953.87,3,122861.61,3.9,East,COD
ORD11353,"Nov 10, 2024",Smartphone X,ELECTRONICS,,2,90466.48,,NORTH,cod
ORD10334,30-09-2025,Wireless Earbuds,Gadgets,55120.59,4,220482.36,3.5,south,COD
ORD10097,"Apr 17, 2022",Smartwatch Z,Electronics,127054.63,4,508218.52,3.8,south,UPI
ORD11235,07-04-2023,Gaming Console,Electronics,22013.88,2,44027.76,2.4,south,Credit Card
ORD10809,"Apr 22, 2025",Smartphone X,electronics,54600.19,1,54600.19,3.5,South,Debit card
ORD10976,04-08-2025,Laptop Pro,electronics,,2,92965.82,3.3,west,cod
ORD10102,03-26-2025,Wireless Earbuds,Gadgets,41709.36,4,166837.44,1.2,NORTH,Credit Card
ORD10434,28-01-2025,Gaming Console,electronics,24969.21,3,74907.63,2.9,South,Debit card
ORD10074,06-07-2022,Smartphone X,Gadgets,53496.66,2,106993.32,2.8,south,COD
ORD11322,24-10-2025,Smartphone X,Gadgets,63710.15,3,191130.45,4.7,East,Debit card
ORD10849,03-05-2023,Smartwatch Z,Gadgets,55206.44,3,165619.32,2.3,South,UPI
ORD11341,08-06-2025,Wireless Earbuds,Gadgets,50197.61,1,50197.61,4,South,UPI
ORD10302,14-10-2023,Laptop Pro,electronics,35743.08,2,71486.16,3.9,South,COD
ORD11244,25-11-2022,Smartphone X,Gadgets,74617.49,3,223852.47,1.8,East,COD
ORD11206,10-02-2022,Wireless Earbuds,ELECTRONICS,36843.31,2,73686.62,3.1,NORTH,upi
ORD10733,08-01-2022,Smartwatch Z,ELECTRONICS,51475.4,3,154426.2,2.8,south,COD
ORD10388,28-12-2023,Laptop Pro,Gadgets,78410.08,2,156820.16,5,East,Debit card
ORD10235,02-07-2024,Smartwatch Z,Electronics,63692.84,2,127385.68,2.6,south,upi
ORD11227,18-02-2022,Wireless Earbuds,Electronics,62810.67,2,125621.34,1.1,South,UPI
ORD10267,08-07-2024,Gaming Console,Gadgets,32878.32,2,65756.64,4,East,UPI
ORD10305,18-01-2022,Laptop Pro,Electronics,25187.2,4,100748.8,1.7,west,Debit card
ORD10117,"Apr 17, 2025",Laptop Pro,electronics,35846.61,4,143386.44,1.2,East,Debit card
ORD11329,"Apr 03, 2025",Laptop Pro,Gadgets,72937.58,1,72937.58,4.5,NORTH,COD
ORD10673,04-02-2023,Laptop Pro,electronics,62965.61,4,251862.44,2.3,west,Debit card
ORD10249,21-09-2023,Smartphone X,electronics,98676.96,3,296030.88,4.7,west,Credit Card
ORD11078,07-17-2022,Wireless Earbuds,Electronics,74995.61,1,74995.61,2.7,south,cod
ORD11383,28-07-2023,Smartwatch Z,Gadgets,54484.33,3,163452.99,2.6,East,upi
ORD10071,05-06-2022,Smartphone X,Gadgets,32657.08,2,65314.16,4.1,south,UPI
ORD10094,"Mar 28, 2024",Wireless Earbuds,Gadgets,30819.84,1,30819.84,2.2,west,Debit card
ORD10820,23-03-2023,Gaming Console,electronics,45901.3,2,91802.6,1.2,East,UPI
ORD10033,16-08-2022,Wireless Earbuds,Electronics,37097.6,3,111292.8,4.1,East,cod
ORD11085,25-03-2025,Gaming Console,electronics,,4,93916.2,2.1,west,UPI
ORD10448,"May 09, 2022",Smartwatch Z,electronics,57442.63,4,229770.52,3.9,East,Credit Card
ORD10445,"Apr 17, 2025",Gaming Console,Electronics,61294.02,4,245176.08,2.8,west,Credit Card
ORD10716,17-12-2025,Wireless Earbuds,Gadgets,,3,164824.65,4.5,NORTH,cod
ORD10859,11-07-2023,Smartphone X,Electronics,75449.75,2,150899.5,2.8,NORTH,Debit card
ORD11150,24-02-2024,Laptop Pro,electronics,53496.36,3,160489.08,2.7,south,upi
ORD10873,27-01-2023,Gaming Console,electronics,32531.81,1,32531.81,2.4,NORTH,cod
ORD11378,29-04-2024,Wireless Earbuds,ELECTRONICS,59070.17,2,118140.34,,South,UPI
ORD10077,21-12-2024,Gaming Console,Electronics,27391.44,4,109565.76,4.4,South,COD
ORD10084,05-22-2025,Gaming Console,Electronics,50839.6,1,50839.6,,South,cod
ORD10807,07-02-2022,Smartphone X,Gadgets,63557.51,2,127115.02,4.1,south,upi
ORD10082,16-10-2023,Smartphone X,Electronics,44706.86,1,44706.86,1.9,west,cod
ORD10457,17-05-2024,Gaming Console,electronics,41100.33,1,41100.33,3.8,west,Debit card
ORD11182,21-08-2024,Smartphone X,ELECTRONICS,37865.99,2,75731.98,7,South,upi
ORD10676,12-02-2024,Laptop Pro,electronics,84539.28,4,338157.12,1.9,south,upi
ORD11201,08-05-2024,Gaming Console,Electronics,68664.65,1,68664.65,2,west,cod
ORD11148,30-12-2024,Gaming Console,electronics,53504.23,2,107008.46,3.1,west,COD
ORD10436,05-11-2025,Laptop Pro,Electronics,55393.39,1,55393.39,1.6,south,UPI
ORD10644,08-12-2025,Smartphone X,Electronics,37129.64,4,148518.56,1.5,East,cod
ORD11309,05-06-2025,Wireless Earbuds,Gadgets,45884.63,2,91769.26,2.7,NORTH,Debit card
ORD11216,27-04-2025,Laptop Pro,Gadgets,56993,4,227972,4.4,west,cod
ORD11177,04-09-2022,Laptop Pro,Gadgets,46262.61,1,46262.61,1.7,NORTH,UPI
ORD10404,05-09-2024,Gaming Console,ELECTRONICS,66409.64,1,66409.64,4.7,NORTH,UPI
ORD11285,"Nov 12, 2022",Laptop Pro,Gadgets,20621.53,1,20621.53,4.4,south,COD
ORD10905,"Dec 15, 2025",Smartwatch Z,electronics,64313.16,4,257252.64,3.6,NORTH,cod
ORD11230,27-11-2024,Smartphone X,electronics,71428.23,4,285712.92,2.7,south,COD
ORD10104,29-08-2024,Gaming Console,Gadgets,51285.6,1,51285.6,2.1,NORTH,upi
ORD10609,05-07-2025,Smartphone X,electronics,43950.61,1,43950.61,3,south,COD
ORD11356,15-01-2022,Wireless Earbuds,Gadgets,64649.84,2,129299.68,3.2,South,Credit Card
ORD11013,"Jun 25, 2025",Smartwatch Z,ELECTRONICS,37049.16,2,74098.32,5,NORTH,COD
ORD10903,"Nov 17, 2022",Gaming Console,Electronics,60261.71,3,180785.13,4,South,UPI
ORD10062,01-18-2024,Laptop Pro,Gadgets,28753.93,1,28753.93,2.6,NORTH,cod
ORD10281,20-01-2024,Smartphone X,Electronics,61805.49,3,185416.47,1.6,south,cod
ORD10778,02-11-2022,Smartphone X,Electronics,-60278.16,4,-241112.64,1.9,East,Debit card
ORD11270,"Jun 11, 2022",Wireless Earbuds,electronics,-42411.91,4,-169647.64,1.3,west,Credit Card
ORD10238,11-10-2024,Smartwatch Z,electronics,90866.41,3,272599.23,4.4,South,Debit card
ORD10223,03-21-2025,Smartphone X,Electronics,49044.18,2,98088.36,2.3,south,UPI
ORD10145,11-10-2023,Laptop Pro,Electronics,37738.11,4,150952.44,3.3,south,cod
ORD11380,07-28-2022,Smartwatch Z,ELECTRONICS,47303.98,3,141911.94,3,East,upi
ORD10373,12-06-2023,Wireless Earbuds,Electronics,,4,312747.8,4.5,south,COD
ORD10118,"Oct 30, 2022",Smartphone X,electronics,45252.16,2,90504.32,4.1,South,Credit Card
ORD11111,01-11-2022,Wireless Earbuds,Gadgets,41219.88,3,123659.64,1,East,UPI
ORD10250,06-09-2022,Gaming Console,Electronics,57422.92,1,57422.92,1.8,NORTH,upi
ORD10051,02-07-2025,Smartwatch Z,electronics,49469.72,3,148409.16,3.4,south,Debit card
ORD10009,26-06-2024,Smartwatch Z,Gadgets,21753.93,2,43507.86,1.8,NORTH,upi
ORD10449,02-10-2024,Gaming Console,ELECTRONICS,59577.44,3,178732.32,1.4,west,cod
ORD10708,12-14-2023,Smartphone X,electronics,47996.92,4,191987.68,2.1,NORTH,cod
ORD10255,28-05-2023,Wireless Earbuds,electronics,43618.86,2,87237.72,3.1,NORTH,UPI
ORD10593,31-05-2022,Wireless Earbuds,Gadgets,61991.88,3,185975.64,1.7,East,Debit card
ORD10389,16-05-2022,Gaming Console,electronics,38585.07,3,115755.21,4.3,south,COD
ORD11315,"Jun 13, 2023",Smartwatch Z,ELECTRONICS,128524.75,2,257049.5,3.2,South,Credit Card
ORD11236,16-03-2022,Smartphone X,Gadgets,20583.9,3,61751.7,2.8,NORTH,Debit card
ORD10557,09-26-2024,Smartphone X,Gadgets,35301.79,1,35301.79,1.4,NORTH,UPI
ORD11269,"Jun 17, 2023",Laptop Pro,Gadgets,42961.57,4,171846.28,,NORTH,cod
ORD10812,05-08-2022,Smartwatch Z,Electronics,44868.24,2,89736.48,2.1,west,UPI
ORD10460,11-26-2024,Laptop Pro,electronics,38410.73,3,115232.19,2.9,south,COD
ORD10723,20-05-2023,Wireless Earbuds,ELECTRONICS,73294.79,1,73294.79,1.9,south,Debit card
ORD10029,16-10-2024,Wireless Earbuds,ELECTRONICS,69510.9,3,208532.7,2.2,west,COD
ORD10144,22-05-2024,Laptop Pro,Gadgets,44579.19,2,89158.38,3.7,NORTH,Debit card
ORD10501,11-26-2022,Gaming Console,ELECTRONICS,48385.67,3,145157.01,,west,UPI
ORD11083,12-21-2025,Smartphone X,Electronics,-46930.31,3,-140790.93,3.5,west,COD
ORD10739,09-05-2023,Smartphone X,Gadgets,18736.18,1,18736.18,,East,UPI
ORD11366,"Nov 29, 2024",Smartphone X,Electronics,19589.17,3,58767.51,3.3,west,upi
ORD10731,15-08-2023,Smartphone X,Electronics,68078.7,3,204236.1,3.6,west,Credit Card
ORD10539,04-20-2025,Smartwatch Z,ELECTRONICS,27928.21,4,111712.84,2.2,south,COD
ORD10177,01-28-2024,Smartwatch Z,electronics,87523.42,1,87523.42,3.7,south,COD
ORD11041,"Nov 30, 2022",Smartwatch Z,Electronics,35019.37,two,140077.48,4.9,NORTH,upi
ORD10697,17-02-2025,Gaming Console,Gadgets,27607.65,3,82822.95,1.1,south,Debit card
ORD11361,29-07-2024,Smartphone X,electronics,62042.37,3,186127.11,3.1,south,cod
ORD11034,"Sep 11, 2024",Gaming Console,Electronics,70740.95,2,141481.9,4.3,NORTH,cod
ORD11035,11-09-2025,Laptop Pro,Electronics,64811.82,2,129623.64,4.5,South,COD
ORD11251,22-07-2023,Smartphone X,Electronics,111238.94,2,222477.88,3.3,East,cod
ORD10752,23-07-2022,Smartphone X,electronics,30897.55,4,123590.2,4.2,west,Debit card
ORD10007,22-09-2022,Smartphone X,ELECTRONICS,69007.39,3,207022.17,1.6,East,UPI
ORD11280,03-12-2025,Smartphone X,electronics,41717.58,3,125152.74,1.5,south,Credit Card
ORD10667,23-11-2025,Laptop Pro,ELECTRONICS,31465.74,3,94397.22,2.6,East,Credit Card
ORD11144,01-13-2025,Smartphone X,electronics,60977.68,4,243910.72,4.1,south,upi
ORD10357,12-08-2023,Gaming Console,Gadgets,48841.9,2,97683.8,,south,UPI
ORD10783,11-01-2024,Smartphone X,ELECTRONICS,,1,30509.41,3.2,NORTH,UPI
ORD11118,06-05-2025,Laptop Pro,electronics,82299.54,2,164599.08,2.5,west,UPI
ORD10329,08-01-2025,Smartwatch Z,Gadgets,52016.35,2,104032.7,4.7,west,cod
